problem_id,log_2^k,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
8,-2.6999999999999997,0.8798353842334725,0.8927360401367549,0.9002691802148355,0.926396052758752,0.8844283457636584,0.8949112489740545,0.902332611362008,0.9268464813699545,-30.478671836504702,-27.20653673047846,-25.295823640159597,-18.668977881110152,-29.40629403724199,-26.739002163592204,-24.850695156315112,-18.61333467023732,3.283065111894206,11.851967763511363,4,0.1,0.07300000000000002,1.3698630136986298,0.25,0.161,1.5527950310559007,0.41500000000000004,0.15799999999999997,2.6265822784810133,0.1961558983977455,2790708.4277044237,428.207305984518,46143.75237775196,107.7603107953985,0.2582026978525267,0.6557437704143159,1238.264320813379,0.849484234265333,0.6677923388304231,5.39039039039039,534.2293299538352,3.98898898898899,0.5951903807615231,0.8291332883655199,0.9188987719973934,0.610534016543465,0.12232382770152166,-0.2523237046795797,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11339214974162595,0.11339267359184246,0.9999999991467016,0.1343282605863592
8,-2.6999999999999997,0.923639522633033,0.8872960417602792,0.9010940478059646,0.9235094960725607,0.9330904820123546,0.8885908642189629,0.9022994972742338,0.9247184735823047,-19.364283165812083,-28.58064062084972,-25.08159889919827,-19.397256651872965,-17.010415613257692,-28.32355933425231,-24.838411738317518,-19.13883242443751,3.533792530119058,15.946425032129596,4,0.1,0.077,1.2987012987012987,0.25,0.15699999999999997,1.5923566878980895,0.388,0.137,2.8321167883211675,0.19235602606140578,2705761.083320505,156.25463102780122,44099.761772799844,282.23011044679697,0.26392197731220124,0.6517558967102781,691.2761979958283,0.8301975720135508,0.6811789575551818,5.37037037037037,847.0868266557402,4.049049049049049,0.56312625250501,0.8041903519266934,0.9157568187067221,0.6143725941318638,0.12118986337846095,-0.24246107829140115,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11679038808929526,0.11679131466684176,0.9999999990424041,0.13641950983947215
8,-2.6999999999999997,0.9008853655245814,0.9005025838320257,0.909456950386272,0.9184502378891269,0.8894907826846703,0.9001930757665704,0.9123485895093695,0.9187448193902599,-25.138220603716434,-25.23530465877508,-22.964228919066755,-20.683281747178796,-28.120598598707772,-25.397252119987485,-22.304113547238643,-20.676504399375943,3.37962217313933,12.739114978164016,6,0.1,0.089,1.1235955056179776,0.255,0.15999999999999998,1.5937500000000002,0.384,0.16099999999999998,2.385093167701864,0.17951731855994868,2645074.6707821586,3.25893270760275,43558.79158983781,13365.96840070361,0.22508023849716574,0.6417651009938625,263.56617844599793,0.8309921986716455,0.684440666634175,5.430430430430431,2230.2232979659407,4.129129129129129,0.6032064128256514,0.7907386534315723,0.9150142433109986,0.5409543693394975,0.12985476979288788,-0.2604353778278044,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11695045757218439,0.11695307554987813,0.9999999990605394,0.13211218532156435
8,-2.6999999999999997,0.8754756401174212,0.89026256558722,0.8911167268985796,0.9151231838590932,0.8867199495123775,0.8946071813286308,0.8863513554692651,0.9138123501509114,-31.595137810676107,-27.843302037699374,-27.626578624140762,-21.53550281593172,-28.839413246816775,-26.83144152767258,-28.933251799005575,-21.94209165753682,3.0508709653939428,9.837542362405003,4,0.1,0.089,1.1235955056179776,0.25,0.162,1.5432098765432098,0.39699999999999996,0.15999999999999998,2.48125,0.18815048729642414,2665408.211914931,80.45243222622,42639.4395644302,529.9956556258559,0.18658779328655406,0.670536765376226,170.4229385103279,0.8333004995316089,0.6835763311939327,5.410410410410411,1615.132693503093,4.10910910910911,0.5771543086172345,0.7928495906159009,0.909926023349661,0.5803934711397297,0.1288768634673789,-0.27584912643782633,0.9,0.9,0.09090909090909091,0.9090909090909091,0.12216116542174522,0.12215989770418782,0.9999999989762189,0.13255500219664731
8,-2.6999999999999997,0.8812200477301693,0.9053669698723226,0.9186048919734645,0.9371782499706298,0.8836526048995389,0.9044607364995154,0.9187178719603126,0.9375125489722451,-30.13821128560889,-24.011377358582592,-20.652499992136796,-15.939854660118073,-29.620938216086955,-24.32338617392122,-20.69365532985711,-15.90870964129175,3.306350747760366,12.551239484773804,5,0.1,0.087,1.149425287356322,0.25,0.16399999999999998,1.5243902439024393,0.38,0.137,2.773722627737226,0.1862023482188846,2778192.341068151,789.8265865797633,44784.927164983055,56.702227964898086,0.22432856215519992,0.6599324471991322,386.24225594354743,0.8359502393510834,0.691567631693564,5.410410410410411,1066.664958279541,4.089089089089089,0.6052104208416834,0.7812356232199181,0.9061901269891907,0.5759163694854008,0.132703724648017,-0.25140117305394866,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11799671974973716,0.11799669841474898,0.9999999990820978,0.13242649515875404
8,-2.6999999999999997,0.8900615811411207,0.9056075921665601,0.9156919395907673,0.9251579210123363,0.9027019792267644,0.9098993901133444,0.9182286398958907,0.9229548221891181,-27.88584476172082,-23.942604040059393,-21.384712543041644,-18.983669384707326,-24.748666494090884,-22.91793735656762,-20.799314352974932,-19.597165445568407,3.469967635226746,14.641290388586903,5,0.1,0.07400000000000002,1.351351351351351,0.25,0.173,1.4450867052023122,0.398,0.15300000000000002,2.6013071895424833,0.19010673745849782,2637203.246995181,261.01995367821513,42909.79014639083,164.39275826127044,0.2071519780046619,0.6582343352317361,1079.8353572587753,0.8295037635495872,0.6852010974803094,5.350350350350351,1197.27365886066,4.049049049049049,0.5951903807615231,0.8127710776078289,0.9052281378567866,0.5694041460217486,0.13641909948167236,-0.25240534781066865,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11722411063947323,0.11722616132232203,0.9999999989908669,0.13298941168802855
8,-2.6999999999999997,0.8978685119024168,0.8861919830160327,0.9027570571010108,0.9245328556696354,0.9032481198479188,0.8887593364136208,0.9049045575287543,0.9242026033711308,-25.897828635835225,-28.858685760251376,-24.658223611077744,-19.13646034057811,-24.58442723278148,-28.265993332294272,-24.163530278984524,-19.25994181123545,3.340105597304472,12.890004019798361,2,0.1,0.08499999999999999,1.1764705882352944,0.25,0.17099999999999999,1.4619883040935673,0.39099999999999996,0.146,2.6780821917808217,0.17744082532966077,2674935.2871308187,178.50855369334354,42034.506745730105,235.47614876730438,0.22970800614928333,0.6511146817884625,1193.7281586175964,0.8233280094264648,0.6848945263637576,5.430430430430431,1018.6101701559774,4.2092092092092095,0.5801603206412825,0.8176435380812028,0.9138227407488532,0.6246488622336558,0.12484450140795568,-0.28525896442348375,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1178145440598685,0.11781521198223403,0.9999999990011802,0.13384284509741237
8,-2.6999999999999997,0.8539469736086547,0.882775449369766,0.8949676209485197,0.9163739601455746,0.8595164884276099,0.8838389864752892,0.8945826588616435,0.9157092551586679,-37.03225603914967,-29.722695107879872,-26.63132733048198,-21.203675103118087,-35.682176053949206,-29.504371643344626,-26.775527487435966,-21.40946765554824,3.42528570589895,15.100261402766371,5,0.1,0.08199999999999999,1.2195121951219514,0.25199999999999995,0.16099999999999998,1.5652173913043477,0.413,0.159,2.5974842767295594,0.17089663727391036,2764346.2603205903,421.471187244041,42385.40706552593,100.56537279020179,0.22508005698176614,0.6551099868377399,88.03744165594786,0.820321458076368,0.6918536848395576,5.39039039039039,1224.8646137509331,4.02902902902903,0.5991983967935872,0.7881737752477532,0.9107074488859872,0.5533637570151481,0.13009608221263666,-0.26610004098137924,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11572268023486294,0.11571815725593308,0.9999999990411725,0.13110866124843235
8,-2.6999999999999997,0.9352653474851987,0.9401450643503116,0.9106712222562423,0.9254298680862177,0.9440737509212028,0.9406152017001526,0.9107833126970873,0.9254742750928082,-16.41978538094321,-15.182057200868343,-22.658024750485993,-18.914530537921223,-14.220960671833268,-15.10040267383232,-22.68607357554714,-18.950446711557532,3.389883444068034,13.092258975990628,4,0.1,0.08,1.25,0.25,0.16299999999999998,1.5337423312883438,0.37899999999999995,0.13500000000000004,2.8074074074074065,0.1894885668549816,2836281.382120983,41.407946004695624,45967.7201253149,1110.1183362271147,0.24810483780018544,0.653112545055672,267.5677454505382,0.8478660923253034,0.6758764395821285,5.39039039039039,1169.682703970387,4.02902902902903,0.5961923847695391,0.7596173607979846,0.9136481345386824,0.5662125444617994,0.12429068317527209,-0.25470630393616256,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11586131954425583,0.11586557658696339,0.9999999991486987,0.13361490111975646
8,-2.6999999999999997,0.9185937262516174,0.8904404944955091,0.9169612826996405,0.931644497713251,0.9276876058465965,0.8943648626001639,0.917402506896107,0.9306877316407286,-20.646748668384078,-27.78714060018754,-21.06077881840872,-17.336733532084793,-18.382989817760773,-26.854174556846004,-20.99762969374683,-17.620308916772558,3.0138533043956577,9.638074798187658,3,0.1,0.08399999999999999,1.1904761904761907,0.25,0.16699999999999998,1.4970059880239523,0.41000000000000003,0.149,2.7516778523489935,0.17810965850849736,2790473.72324963,53.84531764679592,44252.001290949236,821.8356437457559,0.20221196431647714,0.677926692993349,72.47280146401941,0.8368629254202588,0.6951804147264076,5.39039039039039,510.1615314749834,4.049049049049049,0.5861723446893787,0.7788376229163964,0.90920651644311,0.5602432472994229,0.13224851860239803,-0.26507112944672007,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1177430616071042,0.11774679663292979,0.9999999990739261,0.13249995776231843
